Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
SFXN2	-0.175591039324096	1.45635185786879	-0.900092717981643	0.369329216657399	0.545470843063235	-6.37635345545746
PPIG	0.152708618370385	3.85837545507389	0.899660915751283	0.369558380164019	0.545768140949562	-6.3767374833466
RPS9	0.13968697894955	6.33397930942803	0.899534962562856	0.369625242082873	0.545825723190392	-6.37684946676368
AMIGO3	-0.00860424346629261	0.0361316736266615	-0.899293619294587	0.369753379711153	0.545973775787018	-6.37706399867993
TGM4	0.0484380576695651	0.114761765874338	0.899207750734305	0.369798977065452	0.545999937187109	-6.37714031416096
OR5B21	0.00970505059197945	0.0128677476999184	0.898770489302124	0.370031223408904	0.546301656934789	-6.37752881726491
ZNF585A	-0.110313774113038	0.737459895522412	-0.898620964217565	0.370110662895068	0.546372467155363	-6.37766162609775
ZNF587B	0.164686348824727	1.86835988304621	0.898575190276535	0.3701349837495	0.546372467155363	-6.37770227833618
NNAT	0.311711278407846	1.51514218377478	0.897990437722255	0.370445765707177	0.546790011728169	-6.37822142173145
CALCOCO2	0.131911559358327	3.7444046451042	0.897764999572693	0.370565624323342	0.546925705535332	-6.37842147634537
CPXM2	-0.281893501295007	1.51968609442247	-0.897661704450216	0.370620551316208	0.54696555214594	-6.37851312418195
ABR	0.163908886445489	3.72551600719227	0.897473314042873	0.370720740701598	0.547072186413993	-6.37868024528466
IL17RD	0.201949946745884	1.040348567837	0.897317283510242	0.370803733367746	0.547153429345535	-6.37881863364122
EDN2	0.353419273607675	1.09854494676364	0.897058669616828	0.370941315761155	0.547315205896667	-6.37904795389577
OR52E6	0.0116679002818428	0.0130563269056388	0.896949369394518	0.370999473003385	0.547359776954821	-6.37914485380987
HRK	0.0857797626828847	0.222879983903693	0.896740568855173	0.371110588952464	0.54747307463427	-6.37932993303654
UBE2Q2L	0.0506529496634287	0.158962178751843	0.896700008287833	0.371132176207341	0.54747307463427	-6.37936588066711
CYP4V2	-0.210170005208523	1.72981171555293	-0.896596400339202	0.371187322278437	0.547489608983978	-6.37945769801413
SMIM10	-0.202480873387701	1.04051676208752	-0.89657390403011	0.371199296777434	0.547489608983978	-6.37947763285084
SPEF1	0.0625804198540164	0.185600261978688	0.896282630901392	0.371354359588952	0.547675710614394	-6.37973569633068
PHYKPL	-0.14508414285001	2.21331114467537	-0.896231835911577	0.371381405073486	0.547675710614394	-6.37978069139916
INPPL1	0.201866445635122	4.25782099801489	0.896101335733168	0.371450894754204	0.547736941711191	-6.37989627910171
ZCWPW1	0.144541348596432	0.921675282272622	0.896040380119801	0.371483355628614	0.547743565474385	-6.37995026350126
MPDZ	-0.190014161394606	1.128291440601	-0.895653050338786	0.371689662985056	0.548006501535748	-6.38029321115342
ZFR2	-0.02395682367083	0.044632002535593	-0.895431314076016	0.371807800857436	0.548139413730203	-6.38048947368524
RNF125	-0.21174229715782	1.1965723266967	-0.89516953821248	0.371947301479278	0.548303797679352	-6.38072111398616
CRYBB1	0.056927048599235	0.240451320401086	0.894854272075931	0.372115350568095	0.548510238260242	-6.38099999771711
KCNG2	0.0674799922343122	0.299880690453872	0.894774325132658	0.372157972937666	0.548525189911375	-6.38107070313962
SMIM9	-0.0216770435483317	0.0201159842768132	-0.894730175991573	0.372181511618788	0.548525189911375	-6.38110974614891
ANKMY1	0.0933789051579585	1.03755636957799	0.894544052568818	0.372280755944687	0.548602766505369	-6.38127432222052
RNF32	0.107617644081258	0.778879038511787	0.894520996718818	0.372293050886429	0.548602766505369	-6.38129470655326
KRTAP10-8	-0.00892718426192141	0.0053444535508458	-0.894473862631944	0.372318186765873	0.548602766505369	-6.38133637752048
RASIP1	-0.223719148966269	1.82990572164714	-0.894309661033971	0.372405761224329	0.548688536666732	-6.38148153019313
ZNF324	0.130920954251585	1.6031887742722	0.89425966118873	0.37243243044888	0.548688536666732	-6.38152572434428
UNCX	0.0078079238129755	0.0104611665770687	0.894199638541593	0.372464447273895	0.548694428720623	-6.38157877427434
SBK3	-0.0789400214821947	0.22731717523327	-0.893950781416372	0.372597209106822	0.548848720808424	-6.38179868450863
PHF2	0.125623657372429	3.46174725474492	0.893830190337485	0.372661553416138	0.548902215862037	-6.38190522670467
RP11-613M10.9	-0.0110241949757073	0.0537495257108635	-0.893700828768433	0.372730585154136	0.548962606577319	-6.38201950179756
KCNJ4	0.0465825721675298	0.0794630436405791	0.893409691221994	0.372885975289832	0.549150168452104	-6.3822766262068
RWDD1	-0.101969224089073	2.5298661157354	-0.893319941945301	0.37293388573087	0.549179428389605	-6.38235587348254
CLCN4	0.270118593449391	1.16621109198567	0.893173435641127	0.373012102776225	0.549239307098362	-6.38248521942352
HERC2	0.121065206677858	2.65291755941121	0.893138719738241	0.373030638465856	0.549239307098362	-6.38251586595374
PEX2	0.115944139460743	2.91061044722149	0.892910187947224	0.373152671671308	0.549377681702818	-6.38271757996315
COL9A1	0.102639456274133	0.287186478395815	0.892462893892678	0.373391593430863	0.549657767428339	-6.38311223689498
TMEM255A	-0.164641911250014	0.653877502849791	-0.892448942536649	0.373399047072438	0.549657767428339	-6.38312454331877
DEFB116	-0.0545117243533564	0.0444172930792503	-0.892263523796841	0.373498117580052	0.549762279946466	-6.38328808219535
PCDHB12	0.136965574251135	0.685705575216735	0.891605106730933	0.373850046946388	0.550238938779353	-6.38386853243002
TNFRSF13B	-0.0871713925933822	0.196786229532136	-0.891534010408906	0.373888060896084	0.550253534574954	-6.3839311844476
RP11-977G19.10	0.0146598203525684	0.0492802164156252	0.891400349512606	0.373959533551319	0.550317365875341	-6.3840489566747
NAAA	-0.188632468687719	1.99103176121004	-0.89121723419994	0.374057464869259	0.550420121121013	-6.38421027612435
BMP5	-0.160289059760527	0.311124867412667	-0.890740488476549	0.374312506797382	0.550754029535682	-6.38463012170034
BRDT	0.185898956087363	0.267691322745931	0.890519668187687	0.374430674514851	0.550886509631045	-6.38482451141767
ELN	-0.398608482826221	2.40475292234691	-0.890379115256273	0.374505900822615	0.550955796402501	-6.38494821632406
PCDHGA10	0.223312227507573	0.985447630031133	0.890258202554853	0.374570622889274	0.551009620571137	-6.38505461978826
MAEL	0.226350280999544	0.290110613705817	0.890024523543948	0.374695726195259	0.551152253403031	-6.38526021730252
DBNDD2	0.164638021629884	1.52792440091433	0.889853653554931	0.374787220308753	0.551245431658027	-6.38541051978788
LRRC48	-0.0700499489047316	0.588657250433362	-0.889339575108697	0.375062572955647	0.551608998855767	-6.38586254655841
OR52I2	-0.00718167869066104	0.00444194032914206	-0.889121771786106	0.375179271619441	0.551708091304563	-6.38605398195021
ZNF292	0.173369573419424	2.65157932778323	0.88910866881441	0.375186292891859	0.551708091304563	-6.386065497155
RAB4B-EGLN2	0.00602110792479382	0.0136048946890034	0.888705237488983	0.375402513032292	0.551984594581005	-6.38641995996923
AL008723.1	0.0166901344849908	0.030376870106018	0.88819252864998	0.375677412778313	0.552347331220006	-6.38687020619738
SEBOX	0.0217871196735262	0.058601029292912	0.887900420311388	0.37583408893597	0.552536205819535	-6.38712661226704
PRKG2	0.131678225386773	0.617064152247736	0.887787983076	0.375894406975071	0.552583400855712	-6.38722528484803
AKR1B15	0.325313822931309	1.17160699730361	0.887070274965172	0.37627957046519	0.553108091870471	-6.38785483883133
MFSD6	-0.183922384925421	3.95774720258893	-0.886991800986821	0.376321699015261	0.55312850146464	-6.38792364347138
TEX12	0.0317435822957974	0.121503936514784	0.886698976238008	0.376478927134755	0.553318071970509	-6.38818033395602
TADA3	0.12678739117872	3.93389890290592	0.886595916901578	0.376534273117883	0.553357887193502	-6.3882706559011
SLC16A6	0.172643851315799	0.931756285357678	0.886539185097637	0.376564741974683	0.553361139553702	-6.38832037162387
DAZ2	-0.0354633928800197	0.0342484343496731	-0.886159339195094	0.376768784717876	0.553619438769123	-6.38865316038496
DPPA2	0.160194292798469	0.227114103534223	0.886079462377901	0.376811701093727	0.553619955052566	-6.38872312369546
CH17-140K24.8	0.0128395693230493	0.0164055187379482	0.886032283606974	0.376837050826685	0.553619955052566	-6.38876444417685
MLK4	-0.200200067357897	2.32672821896811	-0.886000846320402	0.37685394305585	0.553619955052566	-6.38879197661764
SETD9	0.120001084538526	1.42924649410569	0.885888858593111	0.376914121363356	0.553665836127517	-6.38889004641138
PENK	0.0822225595628067	0.187091250390496	0.88583750801544	0.376941717375826	0.553665836127517	-6.38893501098675
SEC11C	-0.205942928593555	2.50749212303362	-0.885720405841401	0.377004653268964	0.55371674888401	-6.38903754057343
AMN	0.35219410663905	2.19908973791348	0.885662190503377	0.377035943201521	0.553721178227116	-6.38908850640169
GSAP	0.160361354715717	1.68776664446097	0.885589794310355	0.377074857399418	0.553736803187628	-6.38915188252398
CBY1	0.123044957650863	2.52747651619409	0.885290045365042	0.377236004192344	0.553922823838885	-6.38941423017506
MAMDC4	0.177017966465896	1.25663652134298	0.885248951763206	0.377258099691741	0.553922823838885	-6.38945018944751
AP000295.9	0.0164826357125748	0.0545477296902403	0.885190257087676	0.377289660457029	0.553927634034819	-6.38950154780676
CTD-2349B8.1	0.0137503021318958	0.0425105131530902	0.885039121501805	0.377370935261896	0.554005426999174	-6.38963377724905
ACE	0.272169401418875	2.00356433198504	0.884980089069347	0.377402683550762	0.554010505558663	-6.38968541900735
WDR41	0.113009674006455	2.34947784504147	0.884867050665653	0.377463481477273	0.554050124689106	-6.38978429583486
SPG20	-0.294397482072181	2.13178960729539	-0.884758478386024	0.377521883023292	0.554050124689106	-6.38987925427677
RNF223	-0.299579880182197	1.66744056085535	-0.884743313654937	0.377530040651428	0.554050124689106	-6.38989251658897
C6orf163	-0.0649581480824736	0.396732596186409	-0.884716229378834	0.377544610483632	0.554050124689106	-6.38991620257627
FAM71E1	0.169178285969243	1.18068718750567	0.884666937511117	0.377571127660376	0.554050124689106	-6.38995930790484
KIAA1107	0.128001710399756	0.951713099243775	0.883642165317342	0.3781226789086	0.554802555215251	-6.39085492366398
MPP6	0.185188625180216	1.3284687432228	0.883608978989186	0.37814054876497	0.554802555215251	-6.3908839101832
PLAG1	0.201768993767319	1.07051402628528	0.883546159068508	0.37817437687126	0.554810622267342	-6.39093877713962
HSFX2	0.0214788737036969	0.0532564918473618	0.883246644232894	0.378335689453128	0.555005703539331	-6.39120032043012
RAB6C	0.0382954420848118	0.146204507196861	0.883151400879414	0.378386994536219	0.555030634121043	-6.39128347071936
DCHS1	-0.238603797792981	1.86705335428364	-0.883109872456869	0.378409366155237	0.555030634121043	-6.39131972348968
TUBA8	-0.0279597986682964	0.161133211674017	-0.882984562412112	0.378476876433623	0.555088081185956	-6.39142910426567
FASLG	0.120980940627373	0.440633259103564	0.882554795550422	0.378708468401957	0.555386149856516	-6.39180412283161
FAM168B	-0.138801204211635	4.3648070245085	-0.882447306888493	0.378766405445401	0.555429523342773	-6.39189789015755
SLC10A7	-0.110909889051528	1.64314437526113	-0.882051196536236	0.378979958840673	0.55570107172325	-6.39224333782572
JAZF1	0.185264220122016	1.96640637764847	0.881957371745952	0.379030553171834	0.555733649271333	-6.39232513987264
PCDHGA4	0.0748254226129811	0.341761093778262	0.881879587664104	0.379072500846826	0.555753545185225	-6.39239295013616
ZNF35	0.106744631922847	1.98562269137979	0.881464038933827	0.379296648248251	0.55604053890963	-6.39275511497413
C1QTNF8	0.0210284994478986	0.0249061432834391	0.88110551388475	0.379490103092816	0.556282498425877	-6.39306744581854
FOXD4L4	0.0134821330932406	0.0396521833654252	0.880784415596751	0.379663414958699	0.556494896980103	-6.39334706528022
CDH10	-0.0946139290850456	0.0785959608039841	-0.880451573941078	0.379843117085008	0.556716629620776	-6.39363680452455
ADI1	-0.136567568996106	3.47235952717779	-0.880222950927734	0.379966581833194	0.556855910994632	-6.39383575839007
FAM212B	-0.0824034677669562	0.723927174396278	-0.880118359681343	0.380023073207994	0.55689702676634	-6.39392675942308
ANKRD46	0.127634116250172	1.97561164059129	0.879989952583274	0.380092435019057	0.556956995691225	-6.39403846710769
SPOP	0.100708942229162	2.9413719627832	0.879699993880223	0.380249091218591	0.557144860274195	-6.3942906571087
RANBP2	0.130105135831803	3.87246198744438	0.879561775574528	0.380323780607457	0.557212607123247	-6.39441084274056
CCDC28A	-0.147072920251058	3.26250820453178	-0.879460122346323	0.380378717032009	0.557250313871536	-6.39449922182109
GSTO2	-0.206449629533913	1.6996969316102	-0.879408853755055	0.380406425967553	0.557250313871536	-6.39454379178405
SPRR3	1.11017719612777	4.68051811759358	0.879257024162244	0.380488492053175	0.557328842809975	-6.39467576859183
LRRC4C	-0.0428216944127069	0.101707385609924	-0.879129836514672	0.380557247256246	0.557387864054021	-6.39478630818046
C12orf42	0.0329661165898199	0.0958460792550061	0.878960906891654	0.380648579273442	0.557479941406752	-6.3949331014833
FBXO33	0.117298389507516	2.74376541496622	0.878906804556562	0.380677832641346	0.557481094327983	-6.39498010840805
ERICH4	-0.110524213813425	0.209154958394271	-0.878770636867502	0.380751465267558	0.557547233123961	-6.39509840529402
NBPF6	0.038807106413825	0.0459863111630131	0.878659218302449	0.380811721377689	0.557593775810144	-6.39519518764808
AC253572.1	0.167816431955882	1.03945534179896	0.878591563019083	0.380848312814343	0.557605663737746	-6.39525394963652
PRAMEF26	-0.00542135912992469	0.00205964678234858	-0.878163023864061	0.381080139290099	0.557890992287303	-6.39562605311986
OR10A5	0.0245661258878647	0.0599645208851319	0.878097148110048	0.381115783791067	0.557890992287303	-6.39568323753552
IL17B	-0.0580611867084635	0.233262327535486	-0.878073360756851	0.381128655321274	0.557890992287303	-6.39570388545211
SLC7A8	-0.44169035296592	3.94930481124726	-0.877883841765659	0.381231215204665	0.557999410954272	-6.39586837207184
HDGFL1	0.0436722209371474	0.0450246297250764	0.877817748147805	0.381266986371056	0.558009837907776	-6.39592572752447
HIC2	0.13364979584421	1.37589322542274	0.877765389622171	0.381295325310553	0.558009837907776	-6.39597116074874
CDC16	0.129473234117953	3.94172318558021	0.877690418667168	0.38133590544952	0.558027525392169	-6.3960362108501
PRSS8	-0.371030044236941	5.1650534525157	-0.877554014158084	0.381409745086386	0.558085285532224	-6.39615455092414
GLDN	-0.109354242031535	0.512122956062748	-0.877496691217637	0.381440778264329	0.558085285532224	-6.39620427698607
PRSS58	0.0308378730060949	0.0431715835260294	0.877459584637337	0.381460867653919	0.558085285532224	-6.39623646419969
NXPH1	0.0395143848769101	0.0766874565830102	0.877137690505499	0.381635167641787	0.558298582437945	-6.39651562694533
CCDC140	0.0220697965313813	0.0258216335061998	0.877065655380947	0.381674180138542	0.558313948598237	-6.39657808552113
SFTPA2	0.23221848239906	0.351361551638573	0.876885877144351	0.381771554488456	0.558414677952193	-6.39673394136727
ICOSLG	0.09319329573059	0.615326418805197	0.876535808235214	0.381961208492431	0.558641948304834	-6.39703733711526
ITGB7	0.13013321525842	0.762793764935328	0.876493776987265	0.381983983340994	0.558641948304834	-6.39707375644769
ID2	0.2860869015396	3.87060878831863	0.876327729261371	0.38207396537378	0.558731820331549	-6.39721761693923
SLC30A3	0.0952377633345886	0.184033873574924	0.876240652441895	0.382121157947107	0.558759109776461	-6.39729304779056
HTR3C	-0.0633191923411139	0.0780442492261311	-0.875901663172502	0.382304912548951	0.55898606893823	-6.39758662866432
PROCA1	-0.153722907589945	0.579705282859966	-0.875792716957612	0.382363980204991	0.559030697150769	-6.39768095737777
GAGE2A	0.194559664562045	0.186141174038615	0.875707756955675	0.382410047109546	0.559032906450553	-6.39775451008011
IQCK	0.125409550412474	1.25134466185063	0.875677467306883	0.382426471554449	0.559032906450553	-6.39778073112757
RPS28	0.182280597500847	6.75113294458287	0.875631998823038	0.382451127482869	0.559032906450553	-6.39782009045371
CACNA2D4	0.0741480967457023	0.399795322197196	0.875504930741557	0.382520037159249	0.559091902957439	-6.39793007489443
SGSH	0.133840288616067	2.58276623777641	0.875293718218397	0.382634595786051	0.559217606259255	-6.39811285599681
CACNA1D	0.193498264447339	0.687789853352819	0.875180630987475	0.382695941387475	0.559265526164638	-6.39821070253579
RTN4RL1	0.258379245859844	0.879763864779613	0.875078343193025	0.382751433934544	0.559304178559815	-6.39829919427987
SCN10A	-0.00967698435279915	0.0079613894117319	-0.875026596643297	0.382779509050102	0.559304178559815	-6.3983439576173
FEV	-0.159908408458132	0.172461286052562	-0.874925333550323	0.382834453073091	0.559342728214221	-6.39843154763589
NOTCH2	0.193693436521532	3.44477836869544	0.874637704895895	0.382990543186858	0.559490480787836	-6.39868028436664
PVRIG	0.0843630621404768	0.389518337551642	0.874633698224125	0.382992717802376	0.559490480787836	-6.39868374870089
ZNF620	-0.160546386097617	1.01507566626896	-0.874540200178656	0.383043465902967	0.559522878812837	-6.39876458651548
AL158839.1	-0.114233513491893	0.406980591010206	-0.874393071080343	0.383123331839862	0.559597802114548	-6.39889177605424
LCE1D	0.0414949650636311	0.0436932561034933	0.874177756106097	0.383240229592477	0.559726799637488	-6.39907787240144
LTC4S	-0.0198872510093489	0.0775008864264174	-0.873878317368497	0.383402836037401	0.559922531018379	-6.39933660126102
AQP6	0.0687035433468875	0.122116820617884	0.873823021381902	0.383432868489604	0.559924636231481	-6.39938436993112
AURKC	0.0863323734594176	0.538476994193343	0.873168573751867	0.383788423591649	0.560402064391505	-6.39994950155931
FGFR1	-0.295290623716737	1.91990972930388	-0.872974995259825	0.383893631927891	0.560499324139405	-6.40011658093178
PDE3B	0.157989319027601	1.14048638403636	0.872940701880912	0.383912271957004	0.560499324139405	-6.40014617603357
GNG12	0.13838988489804	5.28095356129291	0.872784236737577	0.383997325051369	0.5605817080735	-6.4002811904467
TBC1D13	-0.124080669803176	3.31815377806098	-0.872635632107278	0.38407811600889	0.560637874851614	-6.40040939978222
LRIT3	-0.0318831954098622	0.123780738333402	-0.872608157946621	0.384093053864588	0.560637874851614	-6.40043310087216
ARMC12	-0.0637169492055195	0.225140856924714	-0.872507570265135	0.384147747012827	0.560675918728514	-6.40051986837495
PRSS3	0.586032248902099	3.54548531871459	0.872400892940466	0.384205756571805	0.560718796982057	-6.4006118780068
AP000350.10	0.00842179851438568	0.0137501210651079	0.872324171096668	0.384247480123544	0.560737902439605	-6.40067804401995
NAA11	0.143048588170312	0.154803797213106	0.871881928513093	0.384488038911381	0.561047146564375	-6.40105932790231
ZNF747	0.115507631304971	1.80802645371736	0.871504294251969	0.384693527401194	0.561305173642154	-6.40138475739275
SLC10A5	-0.137519824052539	0.59589929417907	-0.871376871378438	0.38476287943886	0.561364540783032	-6.40149453359433
GNG8	0.0867384422121661	0.334138859102158	0.870823536255712	0.385064130817117	0.561762212300537	-6.40197105332383
GXYLT1	0.141126900875897	1.83223638570377	0.870735548021491	0.385112047513305	0.561790267299856	-6.40204679916188
TMEM92	-0.281832757936367	1.64875072388464	-0.87030115910337	0.385348661219907	0.562093563334623	-6.40242063745268
JTB	0.148294836891229	6.03521847900354	0.870148539495396	0.385431815114686	0.562169991423342	-6.40255193911609
CLN5	-0.109216232778179	1.70392408560013	-0.8700996247169	0.385458468384019	0.562169991423342	-6.40259401663658
CHN2	0.184403233908573	0.804468220830071	0.869931703498658	0.385549975948813	0.562261577852524	-6.40273844815893
KRTAP9-6	0.00687102899099266	0.00643414275457116	0.869693987703612	0.385679540499559	0.562408646399357	-6.4029428637869
BCL6B	0.186184800037655	1.42313093174367	0.869386077678193	0.385847403572467	0.562611536859742	-6.40320755825052
SLC6A12	0.0745174862566763	0.271525733250771	0.869231288395251	0.385931806926694	0.562692711945531	-6.40334058757229
CREB5	0.189354484531161	1.15296721915691	0.869135575300547	0.385984002963243	0.562726919826707	-6.40342283376879
UGT2A1	0.0518009557266844	0.0615008783330263	0.869006530991374	0.386054382678136	0.562770357992025	-6.40353370724503
IZUMO4	0.10919055835985	0.528073155274091	0.868917011603298	0.386103210466492	0.562770357992025	-6.40361061175012
TPSD1	-0.199608422673079	0.652852376272283	-0.868878785142838	0.386124062008314	0.562770357992025	-6.40364344902603
CPA6	0.205207575702664	0.518916500198843	0.868870204047071	0.386128742868609	0.562770357992025	-6.40365082015807
STRADA	0.0793651647523987	1.21587378052016	0.868782362830565	0.38617666095762	0.562798312858612	-6.403726271314
AC003005.4	0.0105760005143405	0.013318041214527	0.868588663041476	0.38628233868947	0.562880856128569	-6.40389262290341
PIP	0.0809208337596293	0.122915402778264	0.868573185495132	0.386290783617646	0.562880856128569	-6.40390591361063
TRAK2	-0.149390461123061	2.66568194366352	-0.868344723528402	0.386415451283902	0.562994193288747	-6.40410206863579
RP5-1052I5.2	-0.00827180462660513	0.0235736977368503	-0.868325285633569	0.386426059343716	0.562994193288747	-6.40411875544553
TXNDC11	-0.132490648441697	3.64970064126625	-0.868214146167084	0.386486716171613	0.563040679127045	-6.4042141580054
ASTL	0.0403523547475957	0.167217099347065	0.86808522615367	0.38655708447042	0.563101304839981	-6.4043248082942
CCDC181	-0.0830284846598124	0.299010858916572	-0.868006406626	0.386600110349631	0.563116517910831	-6.40439244999714
ZNF611	0.14936801096085	1.48696767623677	0.867960748040249	0.386625035734734	0.563116517910831	-6.40443163070651
SCGB2B2	-0.0576260023761254	0.30275822887272	-0.867812118804443	0.386706180467821	0.563192819088406	-6.40455915881113
EPX	-0.0171224576708905	0.0707792670136193	-0.866406103608166	0.387474318684005	0.564261375435793	-6.40576448878564
NEFM	0.252195399564935	0.497279602281117	0.86636368022374	0.387497510122344	0.564261375435793	-6.40580082683185
RPLP1	0.157251129306266	8.15136720387225	0.866160182297243	0.387608767466805	0.564381420228245	-6.40597510988119
CROCC	0.189628080979178	2.06282591428002	0.865868918733122	0.387768042626722	0.564571358768993	-6.4062244880156
SPINT3	-0.0186497986758424	0.0173538616711664	-0.865769429355914	0.387822456818516	0.564608607964155	-6.40630965118118
IDO2	0.0361253409566051	0.0796105911988907	0.865650532778482	0.387887491638081	0.564661312438875	-6.40641141423789
OR1D5	-0.00716129569574439	0.0049680570935933	-0.865346289615054	0.388053939056823	0.56486162795368	-6.40667175154088
PRKCG	0.218068498710857	0.496201410398755	0.86509245593997	0.388192841695219	0.565021821758393	-6.40688888462468
PFKM	0.170915564222693	2.76109436765488	0.864876473489317	0.388311055476069	0.56515188097825	-6.40707358948967
GIPC2	-0.313374449850814	1.67219987864603	-0.864548050854486	0.388490853581793	0.565371544664178	-6.40735436385848
ZNF275	0.150845692096826	2.269739470275	0.864432665868726	0.388554034331779	0.565385201102394	-6.40745298344849
MAGEB17	0.106061736020752	0.141441817799288	0.864425465875294	0.388557977003529	0.565385201102394	-6.40745913685305
SEMA3A	0.239072986553279	1.13927696291854	0.864236899644775	0.388661243451476	0.565493446638462	-6.40762027506473
OR11H4	0.0558298268791919	0.0794769006913125	0.864170976280821	0.388697349711951	0.565503966775043	-6.4076766012838
EDARADD	-0.253256955553347	1.0784678401234	-0.864048575412059	0.388764394194203	0.565532848744867	-6.4077811716988
DPY19L3	-0.14007553789393	1.85982562448516	-0.864029293853173	0.388774956222026	0.565532848744867	-6.40779764312405
ZBTB34	0.105694050306075	1.9084419274436	0.863736584505252	0.388935317819332	0.565724098646301	-6.40804764766675
CCL25	0.535056802977178	0.908296424502543	0.862949903179522	0.389366504500031	0.566309218279139	-6.40871914009384
RAB28	0.120226529166708	2.60988270016757	0.862746278049605	0.3894781609329	0.566429548768001	-6.40889285083634
RP11-546B8.6	0.0149856645425918	0.0219075994977446	0.862477527713777	0.389625558398355	0.566562761186624	-6.40912205708823
GNPDA2	-0.131254429901951	1.61704350831261	-0.862428364846452	0.389652525721362	0.566562761186624	-6.40916397844306
OSBPL6	0.158678228269934	0.714345655695658	0.862394418837577	0.389671146804558	0.566562761186624	-6.40919292294514
SH3BP2	0.161227527784575	2.45871594085013	0.862368294661465	0.389685477593129	0.566562761186624	-6.40921519729168
EML6	0.0821079488605568	0.424843242716936	0.861430071015265	0.390200367835241	0.567195608265008	-6.41001471478253
ZNF410	0.0416824080910839	0.584783641310921	0.861417753788772	0.390207130211586	0.567195608265008	-6.41002520530366
LCE2C	0.0931115673876916	0.115841725584808	0.861416824467072	0.390207640428638	0.567195608265008	-6.41002599679634
C16orf92	-0.0321103655248375	0.0382564817679129	-0.861099619807866	0.390381816319293	0.567405399939333	-6.41029610692943
STARD4	0.193058324486925	2.34919973356776	0.86104845637959	0.390409914429254	0.567405399939333	-6.41033966502452
KRT82	0.0244383946633633	0.0327217841706567	0.860589377636846	0.390662088359333	0.567729766876608	-6.41073038791042
EPB41L5	0.143034151379055	2.11397463688805	0.86045840400511	0.390734051037232	0.567792213067682	-6.41084182197186
FAM118B	0.165109449331593	2.19770534878687	0.860133902263161	0.390912381569158	0.568009206161923	-6.41111783982157
ACKR4	-0.208792057525601	0.933129097993319	-0.859843139937894	0.391072212892949	0.568199289064138	-6.41136507159828
DCP1A	0.121697337035604	3.14316937132261	0.859637068399577	0.391185514138401	0.568321743982674	-6.41154024162192
ADIPOR2	-0.136188223313615	3.96035364609187	-0.859482903310857	0.391270289578919	0.568402740977194	-6.41167126162507
CYSLTR2	0.0554808028775029	0.238591762197488	0.859271553743346	0.391386529070302	0.568529430745646	-6.41185084303757
TIMD4	-0.0846645735684538	0.200758439320595	-0.858882984886381	0.391600292017475	0.568797754125212	-6.41218089149561
ALDH4A1	-0.185400697818809	2.55946315044996	-0.858812477226983	0.391639087976751	0.56881191774968	-6.4122407644881
ALG1	0.129192767555927	2.26541601019585	0.858538787645655	0.391789704543727	0.568988474140478	-6.41247312731461
DNHD1	0.0982097516495769	0.791871662259599	0.858210899906743	0.391970194058144	0.569161227955284	-6.41275140777933
KRT2	-0.100381030423443	0.168136865621196	-0.858189960038912	0.391981722373501	0.569161227955284	-6.412769176002
UPK3BL	0.199429149355035	0.659484376372277	0.858164307099672	0.391995845724105	0.569161227955284	-6.41279094284761
ASF1A	0.15698336278372	3.13959594408164	0.85802971437693	0.392069951505784	0.569226623937228	-6.41290513591626
SLC28A1	-0.0360835415091202	0.0668146945931402	-0.857824631499765	0.392182885138617	0.569348378247196	-6.41307910110112
SH3GLB2	-0.130342496296646	3.42548290448201	-0.857695768518281	0.39225385670239	0.569409200923549	-6.41318839031795
PTEN	-0.0983290555771519	3.30793587755948	-0.857404509803592	0.392414297011357	0.569556729205102	-6.41343534804251
CFAP43	0.0676460897229982	0.271352464552373	0.857320755898629	0.392460440407826	0.569556729205102	-6.41350634742959
TNKS	0.160992236887965	2.38248161881939	0.857306872407598	0.392468089702341	0.569556729205102	-6.41351811599979
ZFP91-CNTF	0.00625488159329113	0.0135575408720053	0.857300107736693	0.39247181682102	0.569556729205102	-6.41352385011622
MAPK10	-0.180231382877364	0.729675986539389	-0.857081057044983	0.39259251849042	0.569652998933911	-6.41370950558824
LNPEP	-0.117052786465175	2.72854318103877	-0.857074140557253	0.392596329994434	0.569652998933911	-6.41371536686167
SLC24A2	0.0675097252886819	0.182088261774821	0.856905219919473	0.392689424973161	0.569718598933595	-6.41385850155632
ZIM3	-0.0244711667537223	0.0227568822512158	-0.856886536438517	0.392699722579892	0.569718598933595	-6.41387433126301
LELP1	0.018519870446908	0.0289142643966054	0.856751907802153	0.392773929520145	0.569784047090558	-6.41398838617739
USP46	-0.122199896861824	1.81617880088459	-0.856661168148638	0.392823949808096	0.569814401380769	-6.41406524912661
CHST8	-0.0409938036062684	0.0950479785140238	-0.856474969606427	0.392926604059827	0.569921094201426	-6.41422294727993
NAT2	-0.195328345049134	0.431513840862042	-0.856271678352669	0.393038700522611	0.570041465676874	-6.41439508304917
FCHSD2	0.162040316971606	2.757234172479	0.855945747175099	0.393218462431103	0.570259950255533	-6.41467097896791
TBC1D16	0.163453310668733	2.85359957726023	0.855692807723229	0.393358001589443	0.570420074278241	-6.41488501670604
WARS2	0.118777265923648	2.35141355968224	0.855402067888192	0.393518431463613	0.570610466591397	-6.41513096370864
